category,stock_code,abc_class,monthly_velocity,pick_frequency,total_sales,slotting_score,rank_in_category
Others,22123,C,10.9090909090909,38,473.779995918274,10.9090909090909,2117
Others,22390,B,58.0000000000000,38,855.219987869263,58.0000000000000,2117
Others,20759,B,495.9090909090909,38,667.830010294914,495.9090909090909,2117
Others,90214K,C,6.0909090909090,38,87.25,6.0909090909090,2117
Others,22510,C,10.5000000000000,38,332.460000991821,10.5000000000000,2117
Others,21666,B,117.6363636363636,38,786.539998054504,117.6363636363636,2117
Others,85187,C,19.2857142857142,38,248.399995565414,19.2857142857142,2117
Others,20934,B,23.4000000000000,37,684.069985389709,23.4000000000000,2142
Others,20757,B,470.0909090909090,37,737.950005292892,470.0909090909090,2142
Others,20935,C,25.6363636363636,37,521.380002975464,25.6363636363636,2142
Others,85039C,C,19.6363636363636,37,225.679994702339,19.6363636363636,2142
Others,20784,A,9.1818181818181,37,3570.87002182007,9.1818181818181,2142
Others,21750,C,19.7272727272727,37,452.139985561371,19.7272727272727,2142
Others,20756,B,492.0000000000000,37,633.36000931263,492.0000000000000,2142
Others,20830,C,21.2727272727272,37,447.539994239807,21.2727272727272,2142
Others,21946,C,47.3636363636363,37,268.320001006126,47.3636363636363,2142
Others,22768,B,89.0000000000000,37,885.549983024597,89.0000000000000,2142
Others,21694,B,18.0909090909090,37,602.370008945465,18.0909090909090,2142
Others,22902,B,156.0000000000000,37,617.019989967346,156.0000000000000,2142
Others,84529C,C,11.1428571428571,37,414.740001678467,11.1428571428571,2142
Others,21752,B,7.7000000000000,37,1244.8099861145,7.7000000000000,2142
Others,72750B,B,44.6363636363636,37,1033.45001888275,44.6363636363636,2142
Others,21634,B,69.8181818181818,37,988.259999275208,69.8181818181818,2142
Others,21418,C,10.0909090909090,37,318.629995107651,10.0909090909090,2142
Others,90013B,C,4.1818181818181,37,192.109992980957,4.1818181818181,2142
Others,84741C,C,13.8888888888888,37,255.140006065369,13.8888888888888,2142
Others,85107,B,83.7272727272727,37,1629.16997075081,83.7272727272727,2142
Others,20862,B,46.4285714285714,37,691.139975547791,46.4285714285714,2142
Others,22346,C,15.0000000000000,37,153.410003423691,15.0000000000000,2142
Others,90120A,C,7.7272727272727,37,361.699996948242,7.7272727272727,2142
Others,16015,C,79.5454545454545,37,403.900003433228,79.5454545454545,2142
Others,84658,B,12.9090909090909,37,683.179982662201,12.9090909090909,2142
Others,20819,C,14.8181818181818,37,379.150000095367,14.8181818181818,2142
Others,90071,C,3.6363636363636,37,50.5899994373322,3.6363636363636,2142
Others,85071B,C,86.5454545454545,37,589.479999065399,86.5454545454545,2142
Others,84584,C,11.8181818181818,37,351.799993991852,11.8181818181818,2142
Others,21311,C,20.1818181818181,37,313.819987773895,20.1818181818181,2142
Others,22821,C,177.0000000000000,36,235.139991521835,177.0000000000000,2172
Others,84689,B,27.8181818181818,36,715.099986076355,27.8181818181818,2172
Others,22688,B,18.8000000000000,36,710.419984817505,18.8000000000000,2172
Others,20694,C,10.7272727272727,36,412.170001983643,10.7272727272727,2172
Others,16012,C,117.0000000000000,36,269.069991633296,117.0000000000000,2172
Others,35954,C,50.7272727272727,36,308.909992963076,50.7272727272727,2172
Others,21438,B,93.2500000000000,36,1229.82001018524,93.2500000000000,2172
Others,21562,C,32.7000000000000,36,541.369981765747,32.7000000000000,2172
Others,21320,C,17.7272727272727,36,533.81998872757,17.7272727272727,2172
Others,16014,A,1455.5454545454545,36,5170.61988267303,1455.5454545454545,2172
Others,21757,C,17.0000000000000,36,394.899991035461,17.0000000000000,2172
Others,47581B,B,7.6666666666666,36,753.770000457764,7.6666666666666,2172
Others,84948,C,45.5000000000000,36,459.209993600845,45.5000000000000,2172
Others,72051S,C,13.8181818181818,36,92.9599973857403,13.8181818181818,2172
Others,22340,C,22.7272727272727,36,438.779994368553,22.7272727272727,2172
Others,20803,C,15.0909090909090,36,322.059994459152,15.0909090909090,2172
Others,20672,C,34.5000000000000,36,200.999999046326,34.5000000000000,2172
Others,20670,C,61.7272727272727,36,331.860003352165,61.7272727272727,2172
Others,21189,C,25.8181818181818,36,538.990001797676,25.8181818181818,2172
Others,21392,B,681.0909090909090,36,1379.1799492836,681.0909090909090,2172
Others,16212,C,33.1818181818181,36,286.359991312027,33.1818181818181,2172
Others,84313B,C,7.2727272727272,36,509.509996414185,7.2727272727272,2172
Others,22044,C,79.8181818181818,36,256.039993792772,79.8181818181818,2172
Others,90170,C,5.9090909090909,36,109.250001788139,5.9090909090909,2172
Others,46776D,C,6.1000000000000,36,266.410000801086,6.1000000000000,2172
Others,21444,B,58.2000000000000,36,902.030000209808,58.2000000000000,2172
Others,71279,C,9.9090909090909,36,384.230001449585,9.9090909090909,2172
Others,46776E,C,13.5000000000000,36,361.040001869202,13.5000000000000,2172
Others,21332,B,22.7272727272727,36,1350.58000469208,22.7272727272727,2172
Others,85208,C,15.5454545454545,35,365.429984092712,15.5454545454545,2201
Others,90198A,C,5.4545454545454,35,255.459995269775,5.4545454545454,2201
Others,20831,C,22.4545454545454,35,431.999994754791,22.4545454545454,2201
Others,22214,B,32.0909090909090,35,855.539976358414,32.0909090909090,2201
Others,21552,B,23.5714285714285,35,837.599983215332,23.5714285714285,2201
Others,20898,C,24.7272727272727,35,538.040004014969,24.7272727272727,2201
Others,85131D,C,39.3636363636363,35,231.049998044968,39.3636363636363,2201
Others,37474,C,4.8181818181818,35,551.549986839294,4.8181818181818,2201
Others,84569A,C,19.0000000000000,35,269.049999713898,19.0000000000000,2201
Others,79342B,B,24.0000000000000,35,838.519989967346,24.0000000000000,2201
Others,22182,C,12.3636363636363,35,568.619990348816,12.3636363636363,2201
Others,46126A,C,23.3636363636363,35,340.149999856949,23.3636363636363,2201
Others,22702,C,40.6000000000000,35,419.149991750717,40.6000000000000,2201
Others,22142,C,19.2727272727272,35,319.280010223389,19.2727272727272,2201
Others,72800C,B,46.1818181818181,35,606.510001897812,46.1818181818181,2201
Others,21769,A,6.9090909090909,35,5072.41983032227,6.9090909090909,2201
Others,21317,B,21.0000000000000,35,687.569987297058,21.0000000000000,2201
Others,84450B,C,27.8000000000000,35,84.5499991774559,27.8000000000000,2201
Others,72803B,C,8.2727272727272,35,403.630001068115,8.2727272727272,2201
Others,85169D,C,15.0909090909090,35,242.89999961853,15.0909090909090,2201
Others,47563A,C,3.8181818181818,35,212.149996757507,3.8181818181818,2201
Others,85230E,C,104.7272727272727,35,309.119990944862,104.7272727272727,2201
Others,84920,C,7.0909090909090,35,313.670000553131,7.0909090909090,2201
Others,47503G,C,71.0000000000000,35,367.359997987747,71.0000000000000,2201
Others,72127,C,17.9090909090909,35,235.329995155334,17.9090909090909,2201
Others,22939,B,91.5000000000000,35,860.129986763,91.5000000000000,2201
Others,16256B,C,74.8571428571428,35,232.349993437529,74.8571428571428,2201
Others,21250,B,26.0000000000000,35,661.230002164841,26.0000000000000,2201
Others,84251G,C,16.8181818181818,35,48.9699998497963,16.8181818181818,2201
Others,85119,C,35.6363636363636,35,530.320014953613,35.6363636363636,2201
Others,22391,C,20.2500000000000,35,379.449993371964,20.2500000000000,2201
Others,22101,C,34.8181818181818,34,578.439997315407,34.8181818181818,2232
Others,79191D,C,8.0000000000000,34,89.4600012302399,8.0000000000000,2232
Others,85159A,C,3.4545454545454,34,452.910006999969,3.4545454545454,2232
Others,90175A,B,6.9090909090909,34,682.629992485046,6.9090909090909,2232
Others,21822,C,22.0000000000000,34,483.380011796951,22.0000000000000,2232
Others,22986,C,637.5000000000000,34,503.499989956617,637.5000000000000,2232
Others,21414,B,148.5454545454545,34,864.590013027191,148.5454545454545,2232
Others,85112,C,155.0000000000000,34,412.769997596741,155.0000000000000,2232
Others,85166B,B,45.8181818181818,34,841.60000038147,45.8181818181818,2232
Others,16169F,C,88.6363636363636,34,409.499987214804,88.6363636363636,2232
Others,22447,C,12.7500000000000,34,355.379990577698,12.7500000000000,2232
Others,90203,C,6.4545454545454,34,534.269999027252,6.4545454545454,2232
Others,22056,B,75.8750000000000,34,656.870002269745,75.8750000000000,2232
Others,16169M,C,127.2727272727272,34,363.749992102385,127.2727272727272,2232
Others,22267,B,159.0000000000000,34,618.299990177155,159.0000000000000,2232
Others,16048,C,172.9090909090909,34,317.689992398024,172.9090909090909,2232
Others,79144C,C,11.3636363636363,34,64.7999984920025,11.3636363636363,2232
Others,35967,C,30.0909090909090,34,173.93999838829,30.0909090909090,2232
Others,22819,C,256.5000000000000,34,210.689997553825,256.5000000000000,2232
Others,84847,B,230.5000000000000,34,1055.98002839088,230.5000000000000,2232
Others,79191B,C,25.8181818181818,34,225.230001807213,25.8181818181818,2232
Others,45008C,B,10.3750000000000,34,792.069986343384,10.3750000000000,2232
Others,22599,C,176.7500000000000,34,554.150018572807,176.7500000000000,2232
Others,85170C,C,18.7272727272727,34,380.299996376038,18.7272727272727,2232
Others,21202,C,28.8181818181818,34,499.370002508163,28.8181818181818,2232
Others,84932C,B,40.2857142857142,34,615.400012969971,40.2857142857142,2232
Others,84499,C,26.3636363636363,34,237.520000338554,26.3636363636363,2232
Others,21299,B,41.5000000000000,34,966.350006580353,41.5000000000000,2232
Others,17084R,B,608.9000000000000,34,1102.28997059166,608.9000000000000,2232
Others,22911,B,109.0000000000000,34,601.019998550415,109.0000000000000,2232
Others,84908A,B,47.7777777777777,34,1033.34001159668,47.7777777777777,2232
Others,85142,C,7.1250000000000,34,502.579985618591,7.1250000000000,2232
Others,22942,A,346.0000000000000,34,2745.48002243042,346.0000000000000,2232
Others,37482P,C,14.5454545454545,34,553.409990787506,14.5454545454545,2232
Others,71403,C,9.6000000000000,34,357.329999685287,9.6000000000000,2232
Others,84247N,C,9.0000000000000,34,229.630003035069,9.0000000000000,2232
Others,21615,B,25.1818181818181,34,960.75,25.1818181818181,2232
Others,85078,C,22.8181818181818,33,290.689992070198,22.8181818181818,2269
Others,90120C,C,4.8181818181818,33,225.899995803833,4.8181818181818,2269
Others,16161M,C,79.5454545454545,33,365.499988943338,79.5454545454545,2269
Others,85034C,B,16.0000000000000,33,736.359993934631,16.0000000000000,2269
Others,37410,A,5141.4000000000000,33,3288.65003177524,5141.4000000000000,2269
Others,21099,B,2215.0000000000000,33,1516.640011549,2215.0000000000000,2269
Others,21413,B,282.9090909090909,33,1052.3599742651,282.9090909090909,2269
Others,21336,C,163.2727272727272,33,472.989992141724,163.2727272727272,2269
Others,85020,C,13.2727272727272,33,325.76998758316,13.2727272727272,2269
Others,90209C,C,12.0909090909090,33,267.629992723465,12.0909090909090,2269
Others,20980,C,11.5454545454545,33,171.64999961853,11.5454545454545,2269
Others,79030A,C,21.3750000000000,33,438.249998927116,21.3750000000000,2269
Others,21145,B,57.5454545454545,33,934.849987030029,57.5454545454545,2269
Others,22306,C,25.8181818181818,33,573.500002622604,25.8181818181818,2269
Others,16216,C,59.0000000000000,33,109.479997515678,59.0000000000000,2269
Others,20621,C,20.7000000000000,33,451.669981479645,20.7000000000000,2269
Others,46307,C,6.3750000000000,33,246.029993891716,6.3750000000000,2269
Others,22643,C,44.7500000000000,33,444.559989929199,44.7500000000000,2269
Others,20865,C,35.8571428571428,33,500.489989280701,35.8571428571428,2269
Others,85106,B,47.6363636363636,33,1085.58000087738,47.6363636363636,2269
Others,85180A,C,11.0000000000000,33,570.510005474091,11.0000000000000,2269
Others,22307,B,31.0909090909090,33,675.620003461838,31.0909090909090,2269
Others,20781,C,5.8181818181818,33,345.709997177124,5.8181818181818,2269
Others,77081,C,26.8888888888888,33,308.379994153976,26.8888888888888,2269
Others,21088,B,1357.9090909090909,33,1388.44996750355,1357.9090909090909,2269
Others,90214A,C,6.0909090909090,33,85.9900000095367,6.0909090909090,2269
Others,10120,C,36.0909090909090,32,86.6699976027012,36.0909090909090,2295
Others,84671B,C,54.5000000000000,32,306.769996166229,54.5000000000000,2295
Others,47598,C,19.7142857142857,32,89.1200008392334,19.7142857142857,2295
Others,20991,B,2361.3333333333333,32,884.560007214546,2361.3333333333333,2295
Others,22741,B,629.0000000000000,32,1076.59002947807,629.0000000000000,2295
Others,84482,C,6.8181818181818,32,293.019999980927,6.8181818181818,2295
Others,22944,B,512.0000000000000,32,1170.55996704102,512.0000000000000,2295
Others,85071C,C,54.1818181818181,32,393.929993867874,54.1818181818181,2295
Others,21881,C,18.0909090909090,32,146.639995336533,18.0909090909090,2295
Others,21847,C,23.3636363636363,32,428.659997224808,23.3636363636363,2295
Others,37462B,C,15.4545454545454,32,87.2799979746342,15.4545454545454,2295
Others,20704,B,12.5454545454545,32,625.069997787476,12.5454545454545,2295
Others,90200B,C,6.6363636363636,32,310.379997253418,6.6363636363636,2295
Others,85104,C,11.8181818181818,32,424.940003395081,11.8181818181818,2295
Others,21780,B,101.5000000000000,32,1745.85000133514,101.5000000000000,2295
Others,46775A,B,27.6666666666666,32,1044.23003959656,27.6666666666666,2295
Others,84856S,B,57.8750000000000,32,1858.60998392105,57.8750000000000,2295
Others,85114A,B,42.6363636363636,32,769.020004987717,42.6363636363636,2295
Others,90173,C,4.4000000000000,32,167.489999294281,4.4000000000000,2295
Others,21001,C,4.8181818181818,32,294.279994010925,4.8181818181818,2295
Others,21663,C,15.2000000000000,32,488.159986495972,15.2000000000000,2295
Others,35240,C,7.0000000000000,32,356.579990386963,7.0000000000000,2295
Others,85033G,C,23.6000000000000,32,376.050007104874,23.6000000000000,2295
Others,20993,B,2741.7500000000000,32,1334.1100127697,2741.7500000000000,2295
Others,22701,C,21.2000000000000,32,326.840003252029,21.2000000000000,2295
Others,20892,B,8.5454545454545,32,942.3899974823,8.5454545454545,2295
Others,90120D,C,10.7272727272727,32,486.8899974823,10.7272727272727,2295
Others,46776C,C,12.0909090909090,32,375.66999912262,12.0909090909090,2295
Others,21816,C,24.8181818181818,32,421.290011644363,24.8181818181818,2295
Others,37333,B,10.4545454545454,32,603.139993667603,10.4545454545454,2295
Others,85036B,B,19.3636363636363,32,850.949992656708,19.3636363636363,2295
Others,21689,B,21.7272727272727,32,868.250011444092,21.7272727272727,2295
Others,22767,B,90.0000000000000,32,905.929982185364,90.0000000000000,2295
Others,84707B,C,4.0000000000000,32,399.500002861023,4.0000000000000,2295
Others,90214S,C,5.7272727272727,31,80.9900000095367,5.7272727272727,2329
Others,84526,B,48.4545454545454,31,1493.89002966881,48.4545454545454,2329
Others,22817,C,188.5000000000000,31,155.289999485016,188.5000000000000,2329
Others,72131,C,54.0909090909090,31,422.729999303818,54.0909090909090,2329
Others,85160A,B,799.8181818181818,31,1560.52994728088,799.8181818181818,2329
Others,20701,B,29.6363636363636,31,613.020007133484,29.6363636363636,2329
Others,90161B,C,5.5454545454545,31,305.939993858337,5.5454545454545,2329
Others,84926C,C,15.3333333333333,31,189.599999189377,15.3333333333333,2329
Others,21393,B,518.4000000000000,31,1066.92995882034,518.4000000000000,2329
Others,85205B,C,39.3333333333333,31,341.169994354248,39.3333333333333,2329
Others,16047,B,964.7272727272727,31,1054.6999861002,964.7272727272727,2329
Others,84597C,C,28.9090909090909,31,393.480000972748,28.9090909090909,2329
Others,20786,A,9.9000000000000,31,3533.90002059937,9.9000000000000,2329
Others,90195A,C,4.1818181818181,31,417.60999584198,4.1818181818181,2329
Others,21287,B,203.5454545454545,31,1002.34998989105,203.5454545454545,2329
Others,21415,C,9.7272727272727,31,229.719994544983,9.7272727272727,2329
Others,84532B,C,13.5000000000000,31,417.579992294312,13.5000000000000,2329
Others,20785,A,8.8000000000000,31,3149.05002593994,8.8000000000000,2329
Others,84472,A,14.5000000000000,30,3402.32002639771,14.5000000000000,2347
Others,22846,B,73.0000000000000,30,1141.35000991821,73.0000000000000,2347
Others,84748,B,87.6363636363636,30,1195.02002334595,87.6363636363636,2347
Others,DCGS0058,C,3.8181818181818,30,34.8199999332428,3.8181818181818,2347
Others,21401,C,25.2727272727272,30,119.139996469021,25.2727272727272,2347
Others,22709,C,219.8000000000000,30,429.579992264509,219.8000000000000,2347
Others,85071A,C,58.8181818181818,30,428.330000638962,58.8181818181818,2347
Others,22985,C,387.5000000000000,30,325.499989837408,387.5000000000000,2347
Others,84231,C,40.6666666666666,30,93.5799976587296,40.6666666666666,2347
Others,90214J,C,5.8181818181818,30,84.3599998950958,5.8181818181818,2347
Others,35809B,C,10.6666666666666,30,218.359992027283,10.6666666666666,2347
Others,84708B,C,6.5454545454545,30,366.839986801147,6.5454545454545,2347
Others,22512,B,31.1250000000000,30,637.71000289917,31.1250000000000,2347
Others,21375,C,7.9090909090909,30,466.560004234314,7.9090909090909,2347
Others,84824,B,4.0000000000000,30,644.54999256134,4.0000000000000,2347
Others,84683,C,26.5454545454545,30,304.039996147156,26.5454545454545,2347
Others,21729,C,62.0000000000000,30,422.899999141693,62.0000000000000,2347
Others,21303,B,24.0000000000000,30,985.540005683899,24.0000000000000,2347
Others,84909A,A,52.2500000000000,30,2797.55000305176,52.2500000000000,2347
Others,90129C,C,5.9090909090909,30,145.550000667572,5.9090909090909,2347
Others,84908B,B,53.5000000000000,30,1010.92001152039,53.5000000000000,2347
Others,84910A,B,34.7272727272727,30,947.049980163574,34.7272727272727,2347
Others,20787,A,7.6666666666666,30,2535.10001754761,7.6666666666666,2347
Others,16258A,C,46.7272727272727,30,163.359995722771,46.7272727272727,2347
Others,84619,B,18.0000000000000,29,1622.96001815796,18.0000000000000,2371
Others,17109D,C,108.1818181818181,29,555.819998264313,108.1818181818181,2371
Others,21341,C,6.5454545454545,29,410.64000749588,6.5454545454545,2371
Others,22104,C,78.3636363636363,29,566.939999103546,78.3636363636363,2371
Others,21276,B,135.4000000000000,29,1558.94002008438,135.4000000000000,2371
Others,79144B,C,11.1818181818181,29,56.3799987137318,11.1818181818181,2371
Others,21493,C,27.2000000000000,29,252.450007081032,27.2000000000000,2371
Others,22703,C,23.0000000000000,29,252.349991559982,23.0000000000000,2371
Others,22844,B,89.0000000000000,29,757.420000076294,89.0000000000000,2371
Others,21734,C,24.2500000000000,29,529.490001678467,24.2500000000000,2371
Others,85135C,C,3.0000000000000,29,272.449996948242,3.0000000000000,2371
Others,85141,B,5.3636363636363,29,634.25,5.3636363636363,2371
Others,21366,B,13.2727272727272,29,652.860004425049,13.2727272727272,2371
Others,22984,C,163.5000000000000,29,138.629995822906,163.5000000000000,2371
Others,84663A,C,9.0909090909090,29,366.35999584198,9.0909090909090,2371
Others,17107D,C,10.4545454545454,29,293.249994516373,10.4545454545454,2371
Others,84666,B,20.2000000000000,29,797.900009632111,20.2000000000000,2371
Others,21388,C,77.7500000000000,29,290.170007824898,77.7500000000000,2371
Others,84199,C,30.2727272727272,29,74.4499994069338,30.2727272727272,2371
Others,21208,C,10.1818181818181,29,224.269995808601,10.1818181818181,2371
Others,85159B,C,3.2727272727272,29,369.300004005432,3.2727272727272,2371
Others,85024C,C,7.0909090909090,29,128.699998140335,7.0909090909090,2371
Others,84974,C,5.0000000000000,29,491.499990463257,5.0000000000000,2371
Others,21027,C,14.8181818181818,29,216.469999790192,14.8181818181818,2371
Others,84762A,C,8.4285714285714,29,517.429996490479,8.4285714285714,2371
Others,20864,C,22.9090909090909,29,498.139984369278,22.9090909090909,2371
Others,35980C,C,34.2727272727272,29,147.639998078346,34.2727272727272,2371
Others,84638,B,31.4545454545454,29,727.290015220642,31.4545454545454,2371
Others,47592B,C,8.3750000000000,29,131.899994850159,8.3750000000000,2371
Others,21649,B,210.5000000000000,29,1162.88999629021,210.5000000000000,2371
Others,22839,B,62.0000000000000,29,906.539992332459,62.0000000000000,2371
Others,85163B,C,2.6363636363636,28,459.479999542236,2.6363636363636,2402
Others,21711,B,26.2000000000000,28,952.999979972839,26.2000000000000,2402
Others,72739B,C,197.0000000000000,28,328.389990508556,197.0000000000000,2402
Others,84219,C,45.6666666666666,28,303.860001087189,45.6666666666666,2402
Others,84931B,C,7.2727272727272,28,218.789995670319,7.2727272727272,2402
Others,90201B,C,5.4545454545454,28,177.79000210762,5.4545454545454,2402
Others,84497,C,7.1818181818181,28,319.629999637604,7.1818181818181,2402
Others,84452,C,17.7142857142857,28,123.260001778603,17.7142857142857,2402
Others,20696,C,8.3636363636363,28,368.379999637604,8.3636363636363,2402
Others,20801,C,7.5000000000000,28,253.999996185303,7.5000000000000,2402
Others,20714,B,790.0000000000000,28,649.819993138313,790.0000000000000,2402
Others,22647,C,34.0000000000000,28,289.040005683899,34.0000000000000,2402
Others,17164D,C,287.5000000000000,28,446.999997794628,287.5000000000000,2402
Others,22789,C,230.0000000000000,28,429.160005807877,230.0000000000000,2402
Others,72801E,C,77.6000000000000,28,422.319991111755,77.6000000000000,2402
Others,22144,C,6.3000000000000,28,215.810004711151,6.3000000000000,2402
Others,21632,C,3.9090909090909,28,573.729999542236,3.9090909090909,2402
Others,21092,B,3211.5000000000000,28,1571.50002169609,3211.5000000000000,2402
Others,21028,C,10.8181818181818,28,164.049999713898,10.8181818181818,2402
Others,84898F,C,11.0000000000000,28,235.219989776611,11.0000000000000,2402
Others,82093,C,69.5000000000000,28,283.490001916885,69.5000000000000,2402
Others,85126,B,13.0000000000000,28,967.769989013672,13.0000000000000,2402
Others,16244A,C,46.5000000000000,28,479.410010099411,46.5000000000000,2402
Others,21335,B,7.0000000000000,28,989.620021820068,7.0000000000000,2402
Others,84559D,C,11.4545454545454,28,110.540003061295,11.4545454545454,2402
Others,71270,C,11.4545454545454,28,175.379999637604,11.4545454545454,2402
Others,51020A,C,88.4545454545454,28,340.729992389679,88.4545454545454,2402
Others,79192A,C,8.9090909090909,28,132.639999866486,8.9090909090909,2402
Others,21633,B,4.8000000000000,28,742.150003433228,4.8000000000000,2402
Others,84865,C,3.9090909090909,28,425.229997634888,3.9090909090909,2402
Others,20903,C,9.2727272727272,27,439.750006198883,9.2727272727272,2432
Others,84086C,C,5.2727272727272,27,192.97000336647,5.2727272727272,2432
Others,21129,C,5.4545454545454,27,446.519995689392,5.4545454545454,2432
Others,21262,B,17.0909090909090,27,734.370008707047,17.0909090909090,2432
Others,51012C,C,57.0000000000000,27,213.75,57.0000000000000,2432
Others,84821,C,24.4545454545454,27,238.450005888939,24.4545454545454,2432
Others,22771,C,346.0000000000000,27,438.980000019073,346.0000000000000,2432
Others,84637,B,42.1818181818181,27,791.609997749329,42.1818181818181,2432
Others,16218,C,55.4545454545454,27,129.199999630451,55.4545454545454,2432
Others,22845,C,69.0000000000000,27,465.86999464035,69.0000000000000,2432
Others,84625A,C,24.2727272727272,27,342.930006980896,24.2727272727272,2432
Others,85185C,C,6.4444444444444,27,171.100002765656,6.4444444444444,2432
Others,22259,C,15.4285714285714,27,147.599999904633,15.4285714285714,2432
Others,35979,C,18.8000000000000,27,311.03000330925,18.8000000000000,2432
Others,22707,C,120.8333333333333,27,304.499990493059,120.8333333333333,2432
Others,85034B,B,18.3636363636363,27,826.979990005493,18.3636363636363,2432
Others,20662,C,62.7272727272727,27,360.260004162788,62.7272727272727,2432
Others,84875D,C,39.7500000000000,27,412.5,39.7500000000000,2432
Others,35833P,C,7.7272727272727,27,181.510001659393,7.7272727272727,2432
Others,21316,B,46.8181818181818,27,869.410000801086,46.8181818181818,2432
Others,16207B,C,29.3750000000000,27,378.560000419617,29.3750000000000,2432
Others,85144,C,5.8181818181818,27,442.399997711182,5.8181818181818,2432
Others,84665,B,11.2000000000000,27,666.399978637695,11.2000000000000,2432
Others,90147,C,4.7272727272727,27,521.879991531372,4.7272727272727,2432
Others,22394,C,22.2857142857142,27,275.399997711182,22.2857142857142,2432
Others,22164,C,17.7272727272727,27,509.100006580353,17.7272727272727,2432
Others,84819,C,6.9090909090909,27,327.220000267029,6.9090909090909,2432
Others,90171,C,11.7500000000000,27,59.6499991416931,11.7500000000000,2432
Others,90214E,C,5.0909090909090,27,73.3799999952316,5.0909090909090,2432
Others,18096C,C,41.6666666666666,26,339.840000152588,41.6666666666666,2461
Others,37492D,B,60.1666666666666,26,682.989993691444,60.1666666666666,2461
Others,20799,C,28.5714285714285,26,355.329998016357,28.5714285714285,2461
Others,35921,C,12.7777777777777,26,197.089999198914,12.7777777777777,2461
Others,37506,C,3.5555555555555,26,190.399993896484,3.5555555555555,2461
Others,22785,B,114.0000000000000,26,751.559989929199,114.0000000000000,2461
Others,22102,C,18.9090909090909,26,340.049995541573,18.9090909090909,2461
Others,21095,C,15.4545454545454,26,155.840003252029,15.4545454545454,2461
Others,84461,C,19.3333333333333,26,149.239997446537,19.3333333333333,2461
Others,22641,C,37.7500000000000,26,370.64999127388,37.7500000000000,2461
Others,90013C,C,4.0000000000000,26,176.229995727539,4.0000000000000,2461
Others,79026B,C,3.8181818181818,26,76.1399989128113,3.8181818181818,2461
Others,47587A,B,451.0000000000000,26,1099.88003587723,451.0000000000000,2461
Others,18007,C,266.0909090909090,26,347.560000479221,266.0909090909090,2461
Others,84625C,C,18.4545454545454,26,311.640005588531,18.4545454545454,2461
Others,22820,C,174.0000000000000,26,226.829991698265,174.0000000000000,2461
Others,84247E,C,24.6000000000000,26,365.810005664825,24.6000000000000,2461
Others,22891,C,115.0000000000000,26,468.970000267029,115.0000000000000,2461
Others,85230A,C,96.0000000000000,26,267.839992046356,96.0000000000000,2461
Others,72818,C,25.5454545454545,26,230.300006985664,25.5454545454545,2461
Others,90198B,C,5.3636363636363,26,251.259998321533,5.3636363636363,2461
Others,20660,C,7.8888888888888,26,88.75,7.8888888888888,2461
Others,35922,C,7.6666666666666,26,437.389996528625,7.6666666666666,2461
Others,84782A,B,13.2222222222222,26,840.449998855591,13.2222222222222,2461
Others,84869,B,60.4000000000000,26,703.540010690689,60.4000000000000,2461
Others,21443,B,64.2500000000000,26,727.93000125885,64.2500000000000,2461
Others,21312,B,29.9000000000000,26,1179.16998624802,29.9000000000000,2461
Others,16244B,B,37.5555555555555,26,757.170016050339,37.5555555555555,2461
Others,90214M,C,6.0000000000000,26,78.1999999284744,6.0000000000000,2461
Others,75149N,C,45.3333333333333,25,340,45.3333333333333,2490
Others,21631,B,4.3636363636363,25,624.739999771118,4.3636363636363,2490
Others,47503E,B,684.2000000000000,25,1186.90003991127,684.2000000000000,2490
Others,20818,C,6.5454545454545,25,225.800000190735,6.5454545454545,2490
Others,82011B,C,4.0000000000000,25,179.450000286102,4.0000000000000,2490
Others,82607E,C,9.1818181818181,25,126.25,9.1818181818181,2490
Others,21194,C,5.7272727272727,25,151.739995956421,5.7272727272727,2490
Others,22137,B,45.9090909090909,25,1211.29000210762,45.9090909090909,2490
Others,45016,C,10.1000000000000,25,423.729998588562,10.1000000000000,2490
Others,90040D,C,4.1000000000000,25,148.870000362396,4.1000000000000,2490
Others,81950B,C,8.9090909090909,25,91.4000017642975,8.9090909090909,2490
Others,72801F,C,117.0000000000000,25,292.5,117.0000000000000,2490
Others,35096B,C,73.2500000000000,25,106.489996939898,73.2500000000000,2490
Others,85071D,C,43.1818181818181,25,284.069996118546,43.1818181818181,2490
Others,20666,C,87.7000000000000,25,359.120002985001,87.7000000000000,2490
Others,37330,B,49.3000000000000,25,890.019999504089,49.3000000000000,2490
Others,47503A,C,7.0000000000000,25,98.8899998664856,7.0000000000000,2490
Others,35004s,C,146.0000000000000,25,518.400002479553,146.0000000000000,2490
Others,85028S,B,36.9090909090909,25,605.219995498657,36.9090909090909,2490
Others,16049,C,255.7000000000000,25,433.039989203215,255.7000000000000,2490
Others,90104,C,10.8000000000000,25,45.1799998283386,10.8000000000000,2490
Others,90208,C,9.9000000000000,25,236.349993467331,9.9000000000000,2490
Others,21147,C,13.9090909090909,25,257.739996671677,13.9090909090909,2490
Others,90129D,C,4.5454545454545,25,120.570001006126,4.5454545454545,2490
Others,90042A,C,4.0000000000000,25,102.17999792099,4.0000000000000,2490
Others,72817,C,15.7272727272727,25,217.019998192787,15.7272727272727,2490
Others,90120B,C,6.6000000000000,25,278.839998245239,6.6000000000000,2490
