order_date,invoice_no,stock_code,category,quantity,price
06/24/2010,513405,22554,Others,96,1.45
06/24/2010,513409,90013D,Others,12,3.75
06/24/2010,513409,21249,Others,8,2.95
06/24/2010,513409,21504,Others,72,0.36
06/24/2010,513409,21506,Others,72,0.36
06/24/2010,513409,22057,Others,12,1.49
06/24/2010,513409,37447,Others,12,1.49
06/24/2010,513409,22649,Others,16,4.95
06/24/2010,513409,22279,Others,6,2.1
06/24/2010,513409,22059,Others,12,1.49
06/24/2010,513409,37448,Others,48,1.25
06/24/2010,513409,21673,Others,24,1.25
06/24/2010,513409,21672,Others,24,1.25
06/24/2010,513409,82581,Others,12,0.55
06/24/2010,513409,22185,Others,12,1.65
06/24/2010,513409,22173,Others,8,2.95
06/24/2010,513409,22172,Others,2,8.5
06/24/2010,513409,22080,Others,10,1.65
06/24/2010,513410,22470,Others,6,2.95
06/24/2010,513410,22469,Others,6,1.65
06/24/2010,513410,22556,Others,1,1.65
06/24/2010,513410,21715,Others,2,2.55
06/24/2010,513410,21718,Others,2,1.25
06/24/2010,513410,22559,Others,1,1.25
06/24/2010,513410,22037,Others,12,0.42
06/24/2010,513410,22712,Others,12,0.42
06/24/2010,513410,22029,Others,12,0.42
06/24/2010,513410,22717,Others,12,0.42
06/24/2010,513410,22716,Others,12,0.42
06/24/2010,513410,22030,Others,12,0.42
06/24/2010,513410,17090A,Others,1,1.25
06/24/2010,513410,17090D,Others,1,1.25
06/24/2010,513410,17084A,Others,25,0.21
06/24/2010,513410,21167,Others,25,0.21
06/24/2010,513410,75131,Others,1,1.69
06/24/2010,513410,22023,Others,12,0.42
06/24/2010,513410,21506,Others,12,0.42
06/24/2010,513410,22714,Others,12,0.42
06/24/2010,513410,21620,Others,12,3.75
06/24/2010,513410,21614,Others,12,2.95
06/24/2010,513410,84879,Others,24,1.69
06/24/2010,513410,84755,Others,32,0.65
06/24/2010,513410,22178,Others,30,1.25
06/24/2010,513410,21326,Others,96,0.65
06/24/2010,513410,21611,Others,12,2.95
06/24/2010,513410,84945,Others,24,0.85
06/24/2010,513410,21617,Others,12,3.75
06/24/2010,513410,21313,Others,12,0.85
06/24/2010,513410,21666,Others,18,0.65
06/24/2010,513410,21986,Others,12,0.29
06/24/2010,513410,21980,Others,12,0.29
06/24/2010,513410,21983,Others,12,0.29
06/24/2010,513410,21984,Others,12,0.29
06/24/2010,513410,22557,Others,1,1.65
06/24/2010,513410,21614,Others,1,2.95
06/24/2010,513410,21611,Others,2,2.95
06/24/2010,513410,18007,Others,1,0.18
06/24/2010,513410,21620,Others,1,3.75
06/24/2010,513410,21617,Others,2,3.75
06/24/2010,513410,21787,Others,4,0.85
06/24/2010,513410,18094C,Others,1,1.25
06/24/2010,513410,84997D,Others,2,3.75
06/24/2010,513413,22077,Others,36,1.65
06/24/2010,513413,48111,Others,10,6.35
06/24/2010,513413,20972,Others,144,1.06
06/24/2010,513413,22427,Others,3,5.95
06/24/2010,513413,85136B,Others,6,7.95
06/24/2010,513413,11001,Others,16,1.69
06/24/2010,513413,21258,Others,3,12.75
06/24/2010,513413,22551,Others,12,1.65
06/24/2010,513413,47590B,Others,3,5.45
06/24/2010,513413,22444,Others,24,1.25
06/24/2010,513415,82486,Others,4,7.95
06/24/2010,513416,22423,Others,11,10.95
06/24/2010,513417,21429,Others,8,1.65
06/24/2010,513417,82551,Others,12,1.25
06/24/2010,513419,82483,Others,4,5.95
06/24/2010,513419,20685,Others,2,7.49
06/24/2010,513419,48187,Others,2,7.49
06/24/2010,513419,22219,Others,12,0.85
06/24/2010,513419,21755,Others,6,5.95
06/24/2010,513419,22501,Others,2,9.95
06/24/2010,513419,22180,Others,1,9.95
06/24/2010,513419,85068,Others,2,7.95
06/24/2010,513419,22171,Others,2,8.5
06/24/2010,513420,21429,Others,8,1.65
06/24/2010,513420,82581,Others,12,0.55
06/24/2010,513422,22470,Others,2,2.95
06/24/2010,513422,22469,Others,2,1.65
06/24/2010,513422,21925,Others,20,1.25
06/24/2010,513422,21926,Others,20,1.25
06/24/2010,513422,21927,Others,10,1.25
06/24/2010,513422,21922,Others,1,7.95
06/24/2010,513422,84795D,Others,2,7.95
06/24/2010,513422,21621,Others,1,8.5
06/24/2010,513422,21623,Others,1,9.95
06/24/2010,513422,21246,Others,1,4.95
06/24/2010,513422,21240,Others,2,0.85
06/24/2010,513422,22498,Others,1,5.95
06/24/2010,513422,47567B,Others,1,5.95
06/24/2010,513422,84691,Others,5,0.85
06/24/2010,513422,82583,Others,2,2.1
06/24/2010,513422,85152,Others,1,2.1
06/24/2010,513422,82582,Others,3,2.1
06/24/2010,513422,21080,Others,1,0.85
06/24/2010,513422,22640,Others,6,2.55
06/24/2010,513425,21032,Others,10,1.25
06/24/2010,513425,21031,Others,10,1.25
06/24/2010,513425,79532,Others,6,1.25
06/24/2010,513425,22646,Others,8,1.45
06/24/2010,513425,20725,Others,2,1.65
06/24/2010,513425,85129C,Others,24,1.25
06/24/2010,513425,85129D,Others,24,1.25
06/24/2010,513425,21232,Others,36,1.25
06/24/2010,513425,20828,Others,6,2.55
06/24/2010,513425,17165B,Others,18,1.05
06/24/2010,513425,71477,Others,48,2.75
06/24/2010,513425,17165D,Others,27,1.05
06/24/2010,513426,22246,Others,6,1.95
06/24/2010,513426,22622,Others,2,9.95
06/24/2010,513426,22087,Others,6,2.95
06/24/2010,513426,21203,Others,6,1.65
06/24/2010,513426,21186,Others,4,1.65
06/24/2010,513426,21189,Others,6,1.65
06/24/2010,513426,21187,Others,2,1.65
06/24/2010,513426,22634,Others,2,9.95
06/24/2010,513426,22423,Others,2,12.75
06/24/2010,513426,22636,Others,1,8.5
06/24/2010,513426,21043,Others,1,5.95
06/24/2010,513426,21313,Others,12,0.85
06/24/2010,513426,22066,Others,2,1.45
06/24/2010,513426,21314,Others,8,2.1
06/24/2010,513426,21363,Others,2,4.95
06/24/2010,513426,20711,Others,3,1.95
06/24/2010,513426,22385,Others,2,1.95
06/24/2010,513426,21931,Others,2,1.95
06/24/2010,513426,21794,Others,3,6.75
06/24/2010,513428,21937,Others,5,2.95
06/24/2010,513428,22169,Others,2,8.5
06/24/2010,513428,22426,Others,4,3.75
06/24/2010,513428,21876,Others,12,1.25
06/24/2010,513428,22431,Others,6,1.95
06/24/2010,513428,48194,Others,4,7.49
06/24/2010,513428,84839,Others,2,6.75
06/24/2010,513428,22464,Others,12,1.65
06/24/2010,513428,21231,Others,12,1.25
06/24/2010,513428,22381,Others,5,2.1
06/24/2010,513428,22030,Others,12,0.42
06/24/2010,513428,22585,Others,12,1.25
06/24/2010,513428,22149,Others,6,2.1
06/24/2010,513428,22444,Others,24,1.25
06/24/2010,513428,20914,Others,6,2.95
06/24/2010,513428,47590B,Others,3,5.45
06/24/2010,513428,85067,Others,1,18.95
06/24/2010,513431,22352,Others,6,2.55
06/24/2010,513431,21785,Others,144,0.65
06/24/2010,513431,71477,Others,24,2.75
06/24/2010,513431,22084,Others,24,2.95
06/24/2010,513431,21922,Others,4,7.95
06/24/2010,513431,21621,Others,8,8.5
06/24/2010,513431,21080,Others,12,0.85
06/24/2010,513432,90014A,Others,4,9.95
06/24/2010,513432,90018A,Others,4,4.25
06/24/2010,513432,85123A,Others,12,2.95
06/24/2010,513432,21614,Others,6,2.95
06/24/2010,513432,21611,Others,6,2.95
06/24/2010,513434,22217,Others,6,1.25
06/24/2010,513434,22219,Others,6,0.85
06/24/2010,513434,21900,Others,4,0.65
06/24/2010,513434,22295,Others,6,1.65
06/24/2010,513434,82578,Others,4,0.55
06/24/2010,513434,82580,Others,4,0.55
06/24/2010,513434,21754,Others,2,5.95
06/24/2010,513434,21755,Others,3,5.95
06/24/2010,513434,85036A,Others,1,4.25
06/24/2010,513434,20725,Others,1,1.65
06/24/2010,513434,21313,Others,12,0.85
06/24/2010,513434,85062,Others,6,1.65
06/24/2010,513434,22178,Others,6,1.25
06/24/2010,513435,22443,Others,1,7.95
06/24/2010,513436,22037,Others,12,0.42
06/24/2010,513436,22029,Others,12,0.42
06/24/2010,513436,22178,Others,12,1.25
06/24/2010,513436,84970S,Others,12,0.85
06/24/2010,513436,84755,Others,16,0.65
06/24/2010,513436,21624,Others,3,5.95
06/24/2010,513436,47590B,Others,3,5.45
06/24/2010,513436,21621,Others,2,8.5
06/24/2010,513436,22088,Others,6,2.95
06/24/2010,513436,22090,Others,6,2.95
06/24/2010,513436,22469,Others,12,1.65
06/24/2010,513436,20829,Others,8,2.1
06/24/2010,513436,84975,Others,6,1.69
06/24/2010,513436,21203,Others,12,1.65
06/24/2010,513436,90203,Others,2,7.5
06/24/2010,513436,71459,Others,12,0.85
06/24/2010,513436,22023,Others,12,0.42
06/24/2010,513436,22031,Others,12,0.42
06/24/2010,513437,22366,Others,2,7.49
06/24/2010,513437,21955,Others,2,7.49
06/24/2010,513437,22613,Others,2,0.85
06/24/2010,513437,21523,Others,2,7.49
06/24/2010,513437,21179,Others,6,1.25
06/24/2010,513437,21314,Others,8,2.1
06/24/2010,513437,22551,Others,4,1.65
06/24/2010,513437,22555,Others,4,1.65
06/24/2010,513437,22554,Others,4,1.65
06/24/2010,513437,22557,Others,4,1.65
06/24/2010,513437,22556,Others,4,1.65
06/24/2010,513437,22354,Others,2,3.75
06/24/2010,513437,22381,Others,3,2.1
06/24/2010,513437,22380,Others,3,2.1
06/24/2010,513438,20803,Others,12,1.65
06/24/2010,513438,22178,Others,36,1.25
06/24/2010,513438,22195,Others,12,1.65
06/24/2010,513438,37448,Others,12,1.49
06/24/2010,513438,37447,Others,12,1.49
06/24/2010,513438,22057,Others,24,1.49
06/24/2010,513438,22059,Others,12,1.49
06/24/2010,513438,22061,Others,2,9.95
06/24/2010,513438,22063,Others,18,2.95
06/24/2010,513438,21700,Others,12,0.85
06/24/2010,513438,47556B,Others,12,2.95
06/24/2010,513438,37446,Others,8,1.45
06/24/2010,513438,37450,Others,6,2.95
06/24/2010,513438,85062,Others,24,1.65
06/24/2010,513438,79030A,Others,12,1.65
06/24/2010,513438,47568,Others,6,2.1
06/24/2010,513438,47504K,Others,12,1.95
06/24/2010,513438,48184,Others,2,7.49
06/24/2010,513438,84849B,Others,12,1.69
06/24/2010,513438,84913A,Others,4,4.65
06/24/2010,513438,84913B,Others,4,4.65
06/24/2010,513438,22646,Others,12,1.45
06/24/2010,513438,22624,Others,2,8.5
06/24/2010,513438,22171,Others,2,8.5
06/24/2010,513438,22409,Others,12,1.25
06/24/2010,513439,84016,Others,1,272.27
06/24/2010,513440,21987,Others,3,0.65
06/24/2010,513440,21988,Others,3,0.85
06/24/2010,513440,21989,Others,1,0.85
06/24/2010,513440,21992,Others,1,2.95
06/24/2010,513440,22433,Others,1,1.95
06/24/2010,513440,82494L,Others,2,2.95
06/24/2010,513440,82482,Others,1,2.55
06/24/2010,513440,21124,Others,1,1.25
06/24/2010,513440,22332,Others,3,1.65
06/24/2010,513440,21989,Others,2,0.85
06/24/2010,513440,22513,Others,1,3.75
06/24/2010,513440,21478,Others,1,3.75
06/24/2010,513440,22470,Others,1,2.95
06/24/2010,513440,22323,Others,1,1.95
06/24/2010,513440,22469,Others,1,1.65
06/24/2010,513440,21260,Others,1,3.25
06/24/2010,513440,21122,Others,1,1.25
06/24/2010,513440,21988,Others,5,0.85
06/24/2010,513440,84520B,Others,2,0.85
06/24/2010,513440,21063,Others,1,0.85
06/24/2010,513440,21240,Others,1,0.85
06/24/2010,513440,21239,Others,1,0.85
06/24/2010,513440,20675,Others,2,1.25
06/24/2010,513440,22128,Others,12,1.25
06/24/2010,513440,22553,Others,1,1.65
06/24/2010,513440,22557,Others,1,1.65
06/24/2010,513440,22384,Others,1,1.65
06/24/2010,513440,22435,Others,2,1.25
06/24/2010,513440,22440,Others,20,0.42
06/24/2010,513440,21034,Others,1,0.95
06/24/2010,513440,15058B,Others,1,7.95
06/24/2010,513440,22087,Others,2,2.95
06/24/2010,513440,22335,Others,6,0.65
06/24/2010,513440,72799C,Others,1,2.95
06/24/2010,513440,21714,Others,2,1.25
06/24/2010,513440,21621,Others,1,8.5
06/24/2010,513440,21195,Others,4,2.1
06/24/2010,513440,21190,Others,8,1.65
06/24/2010,513440,48194,Others,1,7.49
06/24/2010,513440,21188,Others,6,2.95
06/24/2010,513440,84692,Others,2,0.42
06/24/2010,513440,21472,Others,1,3.75
06/24/2010,513440,22469,Others,4,1.65
06/24/2010,513440,20970,Others,1,3.75
06/24/2010,513440,22434,Others,2,1.95
06/24/2010,513440,22645,Others,1,1.45
06/24/2010,513440,22554,Others,1,1.65
06/24/2010,513440,84978,Others,2,1.25
06/24/2010,513440,22059,Others,1,1.49
06/24/2010,513440,21411,Others,1,4.25
06/24/2010,513440,71143,Others,1,0.85
06/24/2010,513440,20724,Others,1,0.85
06/24/2010,513440,22507,Others,1,4.95
06/24/2010,513440,22188,Others,1,3.95
06/24/2010,513440,22348,Others,1,0.85
06/24/2010,513440,35980C,Others,6,0.38
06/24/2010,513440,21158,Others,1,1.45
06/24/2010,513440,21216,Others,1,4.95
06/24/2010,513440,21218,Others,1,3.75
06/24/2010,513440,22501,Others,1,9.95
06/24/2010,513440,22198,Others,2,1.65
06/24/2010,513440,21061,Others,2,0.85
06/24/2010,513440,22327,Others,1,2.95
06/24/2010,513440,22332,Others,2,1.65
06/24/2010,513440,22367,Others,1,1.95
06/24/2010,513440,21246,Others,2,4.95
06/24/2010,513440,90046,Others,1,4.95
06/24/2010,513452,85099B,Others,20,1.95
06/24/2010,513452,85049B,Others,12,1.25
06/24/2010,513452,85020,Others,6,2.1
06/24/2010,513452,84327A,Others,12,2.1
06/24/2010,513452,48187,Others,10,6.35
06/24/2010,513452,22561,Others,12,1.65
06/24/2010,513452,22457,Others,18,2.95
06/24/2010,513452,22381,Others,25,2.1
06/24/2010,513452,22366,Others,10,6.35
06/24/2010,513452,21259,Others,24,4.95
06/24/2010,513454,22627,Others,2,8.5
06/24/2010,513454,22625,Others,2,8.5
06/24/2010,513454,21955,Others,10,6.35
06/24/2010,513456,48138,Others,20,6.35
06/24/2010,513456,21186,Others,24,1.65
06/24/2010,513456,84945,Others,24,0.85
06/24/2010,513456,22087,Others,18,2.95
06/24/2010,513455,20685,Others,10,6.35
06/24/2010,513457,21653,Others,12,2.1
06/24/2010,513458,85232B,Others,12,4.95
06/24/2010,513458,85123A,Others,14,2.95
06/24/2010,513458,35810A,Others,6,2.1
06/24/2010,513458,21166,Others,2,1.95
06/24/2010,513458,21659,Others,1,14.95
06/24/2010,513458,21216,Others,4,4.95
06/24/2010,513458,21218,Others,3,3.75
06/24/2010,513458,21843,Others,3,10.95
06/24/2010,513458,84839,Others,1,6.75
06/24/2010,513458,85068,Others,1,7.95
06/24/2010,513458,21164,Others,2,2.95
06/24/2010,513458,82482,Others,6,2.55
06/24/2010,513458,85064,Others,2,5.45
06/24/2010,513458,20749,Others,1,7.95
06/24/2010,513458,21777,Others,2,7.95
06/24/2010,513458,82486,Others,4,7.95
06/24/2010,513458,85066,Others,2,12.75
06/24/2010,513458,21115,Others,1,6.75
06/24/2010,513458,21621,Others,1,8.5
06/24/2010,513458,21755,Others,3,5.95
06/24/2010,513458,21754,Others,3,5.95
06/24/2010,513458,21781,Others,1,14.95
06/24/2010,513458,21274,Others,2,12.75
06/24/2010,513458,48185,Others,1,7.49
06/24/2010,513458,84832,Others,10,0.85
06/24/2010,513460,48189,Others,10,6.35
06/24/2010,513460,48138,Others,10,6.35
06/24/2010,513460,48129,Others,10,6.35
06/24/2010,513460,48111,Others,10,6.35
06/24/2010,513460,20685,Others,10,6.35
06/24/2010,513461,21981,Others,12,0.29
06/24/2010,513461,21967,Others,12,0.29
06/24/2010,513461,21980,Others,12,0.29
06/24/2010,513461,22200,Others,1,4.25
06/24/2010,513461,22201,Others,1,4.25
06/24/2010,513461,22199,Others,1,4.25
06/24/2010,513461,22321,Others,12,0.85
06/24/2010,513461,40016,Others,12,0.42
06/24/2010,513461,21733,Others,5,2.95
06/24/2010,513461,22198,Others,1,1.65
06/24/2010,513461,22197,Others,1,0.85
06/24/2010,513461,85184D,Others,1,2.95
06/24/2010,513461,22195,Others,1,1.65
06/24/2010,513461,20711,Others,10,1.95
06/24/2010,513461,85099B,Others,10,1.95
06/24/2010,513461,21425,Others,1,2.95
06/24/2010,513461,21424,Others,1,2.95
06/24/2010,513461,21427,Others,1,2.1
06/24/2010,513461,21426,Others,1,2.1
06/24/2010,513461,20712,Others,10,1.95
06/24/2010,513461,85099F,Others,10,1.95
06/24/2010,513461,37503,Others,12,9.95
06/24/2010,513461,21843,Others,12,10.95
06/24/2010,513468,21124,Others,24,1.25
06/24/2010,513468,47504E,Others,12,1.25
06/24/2010,513468,22090,Others,6,2.95
06/24/2010,513468,22083,Others,6,2.95
06/24/2010,513468,22558,Others,12,1.25
06/24/2010,513468,20752,Others,6,2.1
06/24/2010,513468,20754,Others,6,2.1
06/24/2010,513468,21533,Others,3,4.95
06/24/2010,513468,21535,Others,6,2.55
06/24/2010,513468,21400,Others,24,0.42
06/24/2010,513468,21401,Others,24,0.42
06/24/2010,513468,21402,Others,24,0.42
06/24/2010,513468,21403,Others,24,0.42
06/24/2010,513468,21439,Others,12,1.25
06/24/2010,513468,21122,Others,24,1.25
06/24/2010,513469,71459,Others,12,0.85
06/24/2010,513469,84950,Others,12,0.85
06/24/2010,513469,21781,Others,1,14.95
06/24/2010,513469,84846A,Others,6,2.1
06/24/2010,513469,21894,Others,12,1.25
06/24/2010,513469,22477,Others,10,1.25
06/24/2010,513469,20970,Others,4,3.75
06/24/2010,513469,22150,Others,6,1.95
06/24/2010,513469,22271,Others,6,2.95
06/24/2010,513469,22273,Others,6,2.95
06/24/2010,513469,22569,Others,4,3.75
06/24/2010,513469,22586,Others,12,0.85
06/24/2010,513469,84898F,Others,6,2.1
06/24/2010,513469,20972,Others,12,1.25
06/24/2010,513469,22441,Others,8,2.1
06/24/2010,513469,22444,Others,24,1.25
06/24/2010,513469,21380,Others,6,2.95
06/24/2010,513469,22089,Others,6,2.95
06/24/2010,513469,20829,Others,8,2.1
06/24/2010,513469,21135,Others,8,1.69
06/24/2010,513469,22341,Others,12,1.65
06/24/2010,513469,84879,Others,8,1.69
06/24/2010,513469,21114,Others,10,1.25
06/24/2010,513469,20702,Others,3,4.25
06/24/2010,513469,21508,Others,12,0.42
06/24/2010,513469,22023,Others,12,0.42
06/24/2010,513469,22188,Others,4,3.95
06/24/2010,513469,85017C,Others,12,0.85
06/24/2010,513469,85017B,Others,12,0.85
06/24/2010,513469,85032A,Others,6,2.1
06/24/2010,513469,85032B,Others,6,2.1
06/24/2010,513469,85032C,Others,6,2.1
06/24/2010,513469,79321,Others,4,4.95
06/24/2010,513469,22584,Others,12,2.55
06/24/2010,513469,22585,Others,12,1.25
06/24/2010,513469,22149,Others,6,2.1
06/24/2010,513469,21715,Others,8,2.55
06/24/2010,513469,21633,Others,1,12.75
06/24/2010,513469,21632,Others,1,12.75
06/24/2010,513469,21631,Others,1,12.75
06/24/2010,513487,90014B,Others,1,9.95
06/24/2010,513487,90014C,Others,1,9.95
06/24/2010,513487,90016B,Others,1,8.5
06/24/2010,513487,90060B,Others,1,5.95
06/24/2010,513487,90060D,Others,1,5.95
06/24/2010,513487,22487,Others,1,9.95
06/24/2010,513487,79029,Others,1,1.95
06/24/2010,513487,84676,Others,1,2.95
06/24/2010,513487,22469,Others,3,1.65
06/24/2010,513487,47471,Others,5,0.65
06/24/2010,513487,21828,Others,1,1.25
06/24/2010,513487,21827,Others,1,1.25
06/24/2010,513487,84901,Others,1,3.75
06/24/2010,513487,84581,Others,2,3.75
06/24/2010,513487,22195,Others,3,1.65
06/24/2010,513487,22559,Others,12,1.25
06/24/2010,513487,22528,Others,8,1.25
06/24/2010,513487,90199C,Others,1,6.35
06/24/2010,513487,90199B,Others,1,6.35
06/24/2010,513487,90035C,Others,1,10.75
06/24/2010,513487,90035B,Others,1,10.75
06/24/2010,513487,90035A,Others,1,10.75
06/24/2010,513487,22528,Others,4,1.25
06/24/2010,513487,22470,Others,3,2.95
06/24/2010,513487,21494,Others,4,1.25
06/24/2010,513487,22151,Others,6,0.42
06/24/2010,513487,84970L,Others,12,0.95
06/24/2010,513487,85109,Others,12,0.85
06/24/2010,513487,22296,Others,4,1.65
06/24/2010,513487,22219,Others,2,0.85
06/24/2010,513487,22227,Others,10,0.65
06/24/2010,513487,79029,Others,3,1.95
06/24/2010,513487,21326,Others,12,0.65
06/24/2010,513487,22294,Others,4,1.25
06/24/2010,513487,22295,Others,4,1.65
06/24/2010,513487,20828,Others,3,2.55
06/24/2010,513487,20829,Others,3,2.1
06/24/2010,513487,90016A,Others,1,8.5
06/24/2010,513487,90016C,Others,1,8.5
06/24/2010,513487,90014A,Others,1,9.95
06/24/2010,513487,90199A,Others,1,6.35
06/24/2010,513487,90060F,Others,2,5.95
06/24/2010,513490,22605,Others,1,12.75
06/25/2010,513491,48187,Others,2,7.49
06/25/2010,513491,48188,Others,2,7.49
06/25/2010,513491,48189,Others,2,7.49
06/25/2010,513491,22644,Others,12,1.45
06/25/2010,513491,22605,Others,1,12.75
06/25/2010,513491,22621,Others,12,1.45
06/25/2010,513491,85123A,Others,18,2.95
06/25/2010,513491,84970S,Others,12,0.85
06/25/2010,513491,48138,Others,2,7.49
06/25/2010,513491,22149,Others,6,2.1
06/25/2010,513491,21441,Others,12,0.85
06/25/2010,513491,21524,Others,2,7.49
06/25/2010,513491,85132A,Others,1,9.95
06/25/2010,513491,21868,Others,12,1.25
06/25/2010,513491,21877,Others,12,1.25
06/25/2010,513491,22441,Others,8,2.1
06/25/2010,513491,22080,Others,10,1.65
06/25/2010,513491,22077,Others,12,1.65
06/25/2010,513491,22494,Others,12,1.25
06/25/2010,513491,21260,Others,6,3.25
06/25/2010,513491,22488,Others,12,1.65
06/25/2010,513491,21673,Others,12,1.25
06/25/2010,513491,21670,Others,12,1.25
06/25/2010,513491,22423,Others,1,12.75
06/25/2010,513491,21356,Others,12,1.25
06/25/2010,513491,21355,Others,12,1.25
06/25/2010,513491,22508,Others,4,3.75
06/25/2010,513491,22358,Others,6,2.95
06/25/2010,513491,22568,Others,4,3.75
06/25/2010,513491,21790,Others,12,0.85
06/25/2010,513491,21791,Others,12,1.25
06/25/2010,513491,22549,Others,12,1.45
06/25/2010,513491,21731,Others,12,1.65
06/25/2010,513491,21361,Others,1,12.75
06/25/2010,513492,22464,Others,18,1.65
06/25/2010,513492,21870,Others,6,1.25
06/25/2010,513492,22295,Others,6,1.65
06/25/2010,513492,22178,Others,18,1.25
06/25/2010,513492,20716,Others,1,1.25
06/25/2010,513492,20717,Others,3,1.25
06/25/2010,513492,20716,Others,2,1.25
06/25/2010,513492,85099B,Others,2,1.95
06/25/2010,513492,85099C,Others,1,1.95
06/25/2010,513492,21929,Others,1,1.95
06/25/2010,513492,21930,Others,1,1.95
06/25/2010,513492,21928,Others,1,1.95
06/25/2010,513492,21153,Others,1,10.65
06/25/2010,513492,84755,Others,16,0.65
06/25/2010,513492,71459,Others,36,0.85
06/25/2010,513492,22178,Others,36,1.25
06/25/2010,513492,21324,Others,2,2.95
06/25/2010,513492,22296,Others,5,1.65
06/25/2010,513493,21474,Others,1,19.95
06/25/2010,513494,79067,Others,4,3.75
06/25/2010,513494,21212,Others,24,0.55
06/25/2010,513494,84991,Others,24,0.55
06/25/2010,513494,21975,Others,24,0.55
06/25/2010,513494,84992,Others,24,0.55
06/25/2010,513494,21217,Others,2,9.95
06/25/2010,513494,21533,Others,3,4.95
06/25/2010,513494,21555,Others,6,2.55
06/25/2010,513494,21471,Others,6,3.75
06/25/2010,513494,21469,Others,6,3.75
06/25/2010,513494,21875,Others,12,1.25
06/25/2010,513494,21868,Others,12,1.25
06/25/2010,513494,84520B,Others,12,0.85
06/25/2010,513494,21078,Others,12,0.85
06/25/2010,513494,21080,Others,12,0.85
06/25/2010,513494,79321,Others,4,4.95
06/25/2010,513494,21507,Others,12,0.42
06/25/2010,513494,21508,Others,12,0.42
06/25/2010,513494,21509,Others,12,0.42
06/25/2010,513494,22027,Others,12,0.42
06/25/2010,513494,22029,Others,12,0.42
06/25/2010,513494,22037,Others,12,0.42
06/25/2010,513494,22714,Others,12,0.42
06/25/2010,513494,22712,Others,12,0.42
06/25/2010,513494,22716,Others,12,0.42
06/25/2010,513494,85063,Others,1,16.95
06/25/2010,513494,21622,Others,4,4.95
06/25/2010,513494,22427,Others,3,5.95
06/25/2010,513494,22424,Others,1,12.75
06/25/2010,513494,22429,Others,4,4.25
06/25/2010,513494,22430,Others,4,4.95
06/25/2010,513494,22624,Others,2,8.5
06/25/2010,513494,22636,Others,2,8.5
06/25/2010,513494,84970S,Others,12,0.85
06/25/2010,513494,22611,Others,3,4.95
06/25/2010,513494,48138,Others,2,7.49
06/25/2010,513494,21624,Others,3,5.95
06/25/2010,513494,21259,Others,2,5.95
06/25/2010,513494,21792,Others,2,6.75
06/25/2010,513494,21793,Others,2,6.75
06/25/2010,513494,84856L,Others,3,5.95
06/25/2010,513494,21576,Others,6,2.25
06/25/2010,513494,21577,Others,6,2.25
06/25/2010,513494,21728,Others,3,12.75
06/25/2010,513494,21323,Others,3,4.25
06/25/2010,513494,22224,Others,6,2.95
06/25/2010,513494,84760S,Others,12,1.45
06/25/2010,513494,21614,Others,6,2.95
06/25/2010,513494,21613,Others,6,2.95
06/25/2010,513494,21612,Others,6,2.95
06/25/2010,513494,21777,Others,2,7.95
06/25/2010,513494,21274,Others,1,12.75
06/25/2010,513494,21277,Others,1,21.95
06/25/2010,513494,21781,Others,1,14.95
06/25/2010,513494,71101E,Others,12,0.85
06/25/2010,513494,22487,Others,1,9.95
06/25/2010,513494,82484,Others,3,6.45
06/25/2010,513494,22170,Others,4,6.75
06/25/2010,513494,22169,Others,2,8.5
06/25/2010,513494,82582,Others,12,2.1
06/25/2010,513494,22412,Others,12,2.1
06/25/2010,513494,21174,Others,12,1.95
06/25/2010,513494,21172,Others,12,1.45
06/25/2010,513494,22115,Others,6,2.95
06/25/2010,513494,22185,Others,12,1.65
06/25/2010,513494,85065,Others,1,12.75
06/25/2010,513495,20723,Others,5,0.85
06/25/2010,513495,22526,Others,1,12.75
06/25/2010,513495,22636,Others,1,8.5
06/25/2010,513495,20973,Others,2,0.65
06/25/2010,513495,22635,Others,1,9.95
06/25/2010,513495,22634,Others,1,9.95
06/25/2010,513495,22618,Others,1,9.95
06/25/2010,513495,21055,Others,1,8.95
06/25/2010,513495,21056,Others,1,8.95
06/25/2010,513495,21054,Others,1,8.95
06/25/2010,513495,22617,Others,1,4.95
06/25/2010,513496,48194,Others,10,6.35
06/25/2010,513496,48111,Others,10,6.35
06/25/2010,513496,21165,Others,48,1.45
06/25/2010,513496,37492B,Others,12,1.65
06/25/2010,513496,62096B,Others,6,1.25
06/25/2010,513496,62096A,Others,6,1.25
06/25/2010,513496,84706D,Others,24,1.95
06/25/2010,513498,22218,Others,3,4.25
06/25/2010,513498,22283,Others,4,7.95
06/25/2010,513498,84840,Others,2,8.5
06/25/2010,513498,85068,Others,2,7.95
06/25/2010,513498,85065,Others,2,12.75
06/25/2010,513498,85063,Others,2,16.95
06/25/2010,513498,22169,Others,2,8.5
06/25/2010,513498,22171,Others,2,8.5
06/25/2010,513498,21784,Others,2,9.95
06/25/2010,513498,22198,Others,12,1.65
06/25/2010,513498,37503,Others,4,10.75
06/25/2010,513498,20751,Others,12,2.1
06/25/2010,513498,20998,Others,6,2.95
06/25/2010,513498,22114,Others,4,3.95
06/25/2010,513498,22112,Others,3,4.95
06/25/2010,513498,22276,Others,6,2.55
06/25/2010,513498,22381,Others,5,2.1
06/25/2010,513498,22386,Others,10,1.95
06/25/2010,513498,21924,Others,2,7.95
